product_id,category_lv0,category_lv1,category_lv2,category_lv3,category_lv4
px05136,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:04038
px05326,mk31,mk31:088,mk31:088:079,mk31:088:079:103,mk31:088:079:103:07344
px02500,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:07415
px01005,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08265
px11598,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08265
px11197,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:06722
px08748,mk16,mk16:005,mk16:005:511,mk16:005:511:103,mk16:005:511:103:07049
px04012,mk16,mk16:005,mk16:005:511,mk16:005:511:103,mk16:005:511:103:07049
px11314,mk17,mk17:118,mk17:118:265,mk17:118:265:074,mk17:118:265:074:00938
px00535,mk17,mk17:118,mk17:118:265,mk17:118:265:074,mk17:118:265:074:00938
px03771,mk42,mk42:085,mk42:085:065,mk42:085:065:103,mk42:085:065:103:09679
px03961,mk44,mk44:189,mk44:189:103,mk44:189:103:103,mk44:189:103:103:06279
px09544,mk44,mk44:189,mk44:189:103,mk44:189:103:103,mk44:189:103:103:06279
px00586,mk44,mk44:189,mk44:189:103,mk44:189:103:103,mk44:189:103:103:03100
px10423,mk44,mk44:189,mk44:189:103,mk44:189:103:103,mk44:189:103:103:03100
px08810,mk25,mk25:279,mk25:279:131,mk25:279:131:103,mk25:279:131:103:09477
px12406,mk27,mk27:027,mk27:027:103,mk27:027:103:103,mk27:027:103:103:07599
px05800,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:06159
px06909,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:06159
px08566,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:10246
px00492,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:09595
px06658,mk04,mk04:292,mk04:292:005,mk04:292:005:103,mk04:292:005:103:07091
px07692,mk04,mk04:292,mk04:292:005,mk04:292:005:103,mk04:292:005:103:04729
px06358,mk04,mk04:287,mk04:287:307,mk04:287:307:103,mk04:287:307:103:05572
px07584,mk04,mk04:287,mk04:287:307,mk04:287:307:103,mk04:287:307:103:05572
px09938,mk06,mk06:115,mk06:115:103,mk06:115:103:103,mk06:115:103:103:03379
px03549,mk06,mk06:115,mk06:115:103,mk06:115:103:103,mk06:115:103:103:03379
px06868,mk17,mk17:029,mk17:029:484,mk17:029:484:140,mk17:029:484:140:05385
px01917,mk17,mk17:029,mk17:029:484,mk17:029:484:140,mk17:029:484:140:05385
px03186,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:03071
px11802,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:03071
px01911,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:09418
px04035,mk35,mk35:072,mk35:072:162,mk35:072:162:182,mk35:072:162:182:07491
px06822,mk04,mk04:116,mk04:116:357,mk04:116:357:103,mk04:116:357:103:02387
px01134,mk06,mk06:126,mk06:126:103,mk06:126:103:103,mk06:126:103:103:03538
px08237,mk06,mk06:126,mk06:126:103,mk06:126:103:103,mk06:126:103:103:10419
px07795,mk31,mk31:088,mk31:088:159,mk31:088:159:103,mk31:088:159:103:04143
px02519,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:05841
px09104,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:05841
px01318,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:02919
px04369,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:02919
px00122,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:06107
px09702,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:06107
px02450,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:01185
px06496,mk51,mk51:184,mk51:184:412,mk51:184:412:113,mk51:184:412:113:00382
px05663,mk13,mk13:280,mk13:280:260,mk13:280:260:103,mk13:280:260:103:05789
px09119,mk13,mk13:280,mk13:280:260,mk13:280:260:103,mk13:280:260:103:00923
px02602,mk12,mk12:058,mk12:058:400,mk12:058:400:072,mk12:058:400:072:02048
px01523,mk25,mk25:213,mk25:213:049,mk25:213:049:103,mk25:213:049:103:04619
px03485,mk25,mk25:213,mk25:213:049,mk25:213:049:103,mk25:213:049:103:04619
px02174,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:02835
px03284,mk12,mk12:220,mk12:220:106,mk12:220:106:135,mk12:220:106:135:02210
px04555,mk25,mk25:012,mk25:012:103,mk25:012:103:103,mk25:012:103:103:00608
px03606,mk25,mk25:255,mk25:255:131,mk25:255:131:103,mk25:255:131:103:05505
px10906,mk04,mk04:116,mk04:116:470,mk04:116:470:103,mk04:116:470:103:00251
px09481,mk04,mk04:116,mk04:116:165,mk04:116:165:103,mk04:116:165:103:04745
px11655,mk01,mk01:198,mk01:198:112,mk01:198:112:176,mk01:198:112:176:01193
px11649,mk01,mk01:198,mk01:198:112,mk01:198:112:176,mk01:198:112:176:09535
px03769,mk01,mk01:198,mk01:198:112,mk01:198:112:176,mk01:198:112:176:08750
px07641,mk48,mk48:061,mk48:061:360,mk48:061:360:204,mk48:061:360:204:06999
px08673,mk48,mk48:061,mk48:061:103,mk48:061:103:103,mk48:061:103:103:04864
px04039,mk48,mk48:061,mk48:061:360,mk48:061:360:204,mk48:061:360:204:07192
px03503,mk10,mk10:290,mk10:290:489,mk10:290:489:103,mk10:290:489:103:06706
px01408,mk10,mk10:290,mk10:290:489,mk10:290:489:103,mk10:290:489:103:06706
px04632,mk52,mk52:188,mk52:188:103,mk52:188:103:103,mk52:188:103:103:01023
px06661,mk04,mk04:057,mk04:057:435,mk04:057:435:044,mk04:057:435:044:09368
px07411,mk08,mk08:022,mk08:022:316,mk08:022:316:103,mk08:022:316:103:08866
px04936,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:05633
px07857,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:04740
px12458,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:04740
px02580,mk17,mk17:206,mk17:206:348,mk17:206:348:061,mk17:206:348:061:06047
px11648,mk17,mk17:206,mk17:206:348,mk17:206:348:061,mk17:206:348:061:06047
px03270,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:02006
px12096,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:08412
px01868,mk04,mk04:116,mk04:116:103,mk04:116:103:103,mk04:116:103:103:07982
px05551,mk04,mk04:116,mk04:116:103,mk04:116:103:103,mk04:116:103:103:03324
px06742,mk42,mk42:046,mk42:046:224,mk42:046:224:103,mk42:046:224:103:02228
px12546,mk04,mk04:173,mk04:173:103,mk04:173:103:103,mk04:173:103:103:10083
px06640,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:01505
px02522,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:10060
px07145,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:08494
px01821,mk04,mk04:116,mk04:116:470,mk04:116:470:103,mk04:116:470:103:07169
px10261,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:09592
px00052,mk50,mk50:267,mk50:267:103,mk50:267:103:103,mk50:267:103:103:00414
px03889,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:02949
px05188,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:09365
px08494,mk27,mk27:009,mk27:009:103,mk27:009:103:103,mk27:009:103:103:00464
px03578,mk27,mk27:009,mk27:009:103,mk27:009:103:103,mk27:009:103:103:09600
px04566,mk07,mk07:056,mk07:056:419,mk07:056:419:103,mk07:056:419:103:07004
px08217,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:01446
px07220,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:06018
px10419,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:06464
px11307,mk29,mk29:256,mk29:256:031,mk29:256:031:103,mk29:256:031:103:02257
px01859,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:09849
px08129,mk22,mk22:252,mk22:252:355,mk22:252:355:103,mk22:252:355:103:03192
px12068,mk44,mk44:189,mk44:189:180,mk44:189:180:103,mk44:189:180:103:03511
px04962,mk44,mk44:189,mk44:189:180,mk44:189:180:103,mk44:189:180:103:08005
px08055,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:00696
px12035,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:07360
px07924,mk09,mk09:083,mk09:083:087,mk09:083:087:242,mk09:083:087:242:05706
px09097,mk07,mk07:062,mk07:062:199,mk07:062:199:022,mk07:062:199:022:02432
px11674,mk07,mk07:258,mk07:258:158,mk07:258:158:008,mk07:258:158:008:10080
px05199,mk07,mk07:258,mk07:258:380,mk07:258:380:008,mk07:258:380:008:10520
px07882,mk07,mk07:258,mk07:258:380,mk07:258:380:008,mk07:258:380:008:03073
px00426,mk07,mk07:062,mk07:062:199,mk07:062:199:254,mk07:062:199:254:04513
px04285,mk07,mk07:062,mk07:062:199,mk07:062:199:154,mk07:062:199:154:01849
px09515,mk07,mk07:258,mk07:258:158,mk07:258:158:008,mk07:258:158:008:01257
px07009,mk37,mk37:075,mk37:075:103,mk37:075:103:103,mk37:075:103:103:09173
px00229,mk07,mk07:258,mk07:258:380,mk07:258:380:008,mk07:258:380:008:07577
px09947,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:00126
px02742,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:03597
px05138,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:04633
px11070,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:06289
px06633,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:06148
px07860,mk37,mk37:075,mk37:075:194,mk37:075:194:103,mk37:075:194:103:02339
px02922,mk37,mk37:075,mk37:075:257,mk37:075:257:103,mk37:075:257:103:07000
px06002,mk37,mk37:075,mk37:075:257,mk37:075:257:103,mk37:075:257:103:07000
px05719,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:01677
px08636,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:07299
px05584,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:08927
px10665,mk10,mk10:035,mk10:035:180,mk10:035:180:103,mk10:035:180:103:10658
px03654,mk10,mk10:035,mk10:035:180,mk10:035:180:103,mk10:035:180:103:10658
px09695,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:09197
px08986,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:03043
px01129,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:03043
px08162,mk22,mk22:252,mk22:252:355,mk22:252:355:103,mk22:252:355:103:05884
px02332,mk17,mk17:029,mk17:029:103,mk17:029:103:103,mk17:029:103:103:07554
px02209,mk17,mk17:029,mk17:029:103,mk17:029:103:103,mk17:029:103:103:07554
px08076,mk12,mk12:119,mk12:119:430,mk12:119:430:103,mk12:119:430:103:02660
px11258,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:07508
px11618,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:05821
px03154,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:09702
px12329,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:03252
px09923,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:02023
px09031,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:10552
px12161,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:10074
px04991,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:06189
px02375,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:05804
px01633,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:01977
px07781,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:00119
px02299,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:10123
px08099,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:09675
px04253,mk31,mk31:088,mk31:088:159,mk31:088:159:103,mk31:088:159:103:00877
px12204,mk31,mk31:088,mk31:088:200,mk31:088:200:103,mk31:088:200:103:05238
px02722,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:02718
px12594,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:02718
px06731,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:08817
px07256,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:01509
px06748,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:06432
px01737,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:02125
px06204,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:01685
px09394,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:00500
px05737,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:06891
px08629,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:09922
px06492,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:04798
px05095,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:01644
px02641,mk03,mk03:291,mk03:291:531,mk03:291:531:103,mk03:291:531:103:07583
px09405,mk17,mk17:120,mk17:120:498,mk17:120:498:217,mk17:120:498:217:04614
px10300,mk17,mk17:120,mk17:120:498,mk17:120:498:217,mk17:120:498:217:04614
px07048,mk31,mk31:088,mk31:088:079,mk31:088:079:103,mk31:088:079:103:02369
px08538,mk31,mk31:088,mk31:088:178,mk31:088:178:103,mk31:088:178:103:09828
px10286,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:01097
px02551,mk04,mk04:173,mk04:173:103,mk04:173:103:103,mk04:173:103:103:00940
px06809,mk04,mk04:287,mk04:287:103,mk04:287:103:103,mk04:287:103:103:09407
px09783,mk25,mk25:213,mk25:213:318,mk25:213:318:143,mk25:213:318:143:09114
px00939,mk17,mk17:118,mk17:118:214,mk17:118:214:074,mk17:118:214:074:10543
px08194,mk17,mk17:118,mk17:118:214,mk17:118:214:074,mk17:118:214:074:10543
px11887,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:03071
px12613,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:03071
px12307,mk17,mk17:118,mk17:118:103,mk17:118:103:103,mk17:118:103:103:06002
px04853,mk17,mk17:118,mk17:118:103,mk17:118:103:103,mk17:118:103:103:06002
px02645,mk17,mk17:094,mk17:094:103,mk17:094:103:103,mk17:094:103:103:07760
px11061,mk17,mk17:120,mk17:120:498,mk17:120:498:103,mk17:120:498:103:09361
px03166,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:01819
px03640,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:01819
px05070,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:06361
px06795,mk17,mk17:118,mk17:118:214,mk17:118:214:259,mk17:118:214:259:06361
px04488,mk17,mk17:029,mk17:029:484,mk17:029:484:140,mk17:029:484:140:00652
px02062,mk17,mk17:029,mk17:029:484,mk17:029:484:140,mk17:029:484:140:00652
px04646,mk17,mk17:274,mk17:274:314,mk17:274:314:103,mk17:274:314:103:02307
px06910,mk17,mk17:274,mk17:274:314,mk17:274:314:103,mk17:274:314:103:02307
px02813,mk25,mk25:213,mk25:213:318,mk25:213:318:103,mk25:213:318:103:00397
px11874,mk12,mk12:220,mk12:220:103,mk12:220:103:103,mk12:220:103:103:00015
px11006,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:09523
px12237,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:10303
px11374,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:08713
px02550,mk17,mk17:196,mk17:196:404,mk17:196:404:103,mk17:196:404:103:01453
px08929,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:01216
px07774,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:01216
px09367,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:00111
px09143,mk17,mk17:208,mk17:208:103,mk17:208:103:103,mk17:208:103:103:07002
px04175,mk17,mk17:052,mk17:052:103,mk17:052:103:103,mk17:052:103:103:10661
px10142,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:06171
px11080,mk17,mk17:202,mk17:202:375,mk17:202:375:105,mk17:202:375:105:09953
px01025,mk17,mk17:202,mk17:202:375,mk17:202:375:105,mk17:202:375:105:09953
px04849,mk17,mk17:202,mk17:202:375,mk17:202:375:103,mk17:202:375:103:04094
px06462,mk17,mk17:202,mk17:202:375,mk17:202:375:103,mk17:202:375:103:04094
px11266,mk17,mk17:202,mk17:202:375,mk17:202:375:103,mk17:202:375:103:10323
px01952,mk17,mk17:202,mk17:202:375,mk17:202:375:103,mk17:202:375:103:10323
px08015,mk17,mk17:202,mk17:202:375,mk17:202:375:105,mk17:202:375:105:09286
px00352,mk17,mk17:202,mk17:202:375,mk17:202:375:105,mk17:202:375:105:09286
px10100,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:00068
px07775,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:00068
px05481,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:08603
px09940,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:08603
px04798,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:06276
px08747,mk06,mk06:126,mk06:126:103,mk06:126:103:103,mk06:126:103:103:03271
px03663,mk25,mk25:255,mk25:255:022,mk25:255:022:103,mk25:255:022:103:04676
px08082,mk22,mk22:001,mk22:001:391,mk22:001:391:103,mk22:001:391:103:04895
px04658,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:09142
px06342,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:09142
px03151,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:05550
px07678,mk31,mk31:088,mk31:088:239,mk31:088:239:103,mk31:088:239:103:02318
px06915,mk25,mk25:255,mk25:255:032,mk25:255:032:103,mk25:255:032:103:02799
px04814,mk25,mk25:255,mk25:255:032,mk25:255:032:103,mk25:255:032:103:02799
px08977,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:05569
px05970,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:05569
px12569,mk31,mk31:088,mk31:088:451,mk31:088:451:103,mk31:088:451:103:01817
px05144,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:07702
px02940,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:07702
px11489,mk50,mk50:244,mk50:244:187,mk50:244:187:103,mk50:244:187:103:07805
px04511,mk37,mk37:030,mk37:030:103,mk37:030:103:103,mk37:030:103:103:09806
px01341,mk17,mk17:217,mk17:217:103,mk17:217:103:103,mk17:217:103:103:04939
px11861,mk17,mk17:122,mk17:122:103,mk17:122:103:103,mk17:122:103:103:09913
px01392,mk28,mk28:010,mk28:010:103,mk28:010:103:103,mk28:010:103:103:03948
px08143,mk04,mk04:104,mk04:104:103,mk04:104:103:103,mk04:104:103:103:10393
px07436,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:05885
px11431,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:07399
px09936,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:10504
px07815,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:09115
px09316,mk31,mk31:088,mk31:088:200,mk31:088:200:103,mk31:088:200:103:07254
px06147,mk31,mk31:088,mk31:088:311,mk31:088:311:103,mk31:088:311:103:00785
px01584,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:00735
px01413,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:00735
px06614,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09672
px11076,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09672
px02257,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:01223
px10387,mk50,mk50:264,mk50:264:103,mk50:264:103:103,mk50:264:103:103:04543
px09085,mk50,mk50:264,mk50:264:103,mk50:264:103:103,mk50:264:103:103:08715
px10754,mk37,mk37:075,mk37:075:103,mk37:075:103:103,mk37:075:103:103:09117
px02213,mk04,mk04:116,mk04:116:470,mk04:116:470:103,mk04:116:470:103:09830
px05604,mk04,mk04:116,mk04:116:165,mk04:116:165:103,mk04:116:165:103:04425
px02623,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:06483
px08361,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:03488
px06005,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:02338
px05418,mk50,mk50:271,mk50:271:103,mk50:271:103:103,mk50:271:103:103:05676
px04939,mk50,mk50:271,mk50:271:103,mk50:271:103:103,mk50:271:103:103:00162
px09253,mk21,mk21:089,mk21:089:103,mk21:089:103:103,mk21:089:103:103:07506
px03625,mk21,mk21:089,mk21:089:103,mk21:089:103:103,mk21:089:103:103:07513
px11665,mk23,mk23:134,mk23:134:411,mk23:134:411:149,mk23:134:411:149:06986
px04268,mk16,mk16:008,mk16:008:103,mk16:008:103:103,mk16:008:103:103:08851
px11363,mk04,mk04:116,mk04:116:470,mk04:116:470:103,mk04:116:470:103:01622
px00464,mk04,mk04:173,mk04:173:103,mk04:173:103:103,mk04:173:103:103:10667
px01755,mk04,mk04:116,mk04:116:312,mk04:116:312:103,mk04:116:312:103:06339
px07150,mk04,mk04:116,mk04:116:165,mk04:116:165:103,mk04:116:165:103:10225
px07388,mk04,mk04:116,mk04:116:470,mk04:116:470:103,mk04:116:470:103:06380
px05639,mk04,mk04:116,mk04:116:165,mk04:116:165:103,mk04:116:165:103:03238
px10996,mk04,mk04:116,mk04:116:312,mk04:116:312:103,mk04:116:312:103:06500
px06490,mk04,mk04:187,mk04:187:103,mk04:187:103:103,mk04:187:103:103:01752
px08073,mk07,mk07:258,mk07:258:380,mk07:258:380:008,mk07:258:380:008:09975
px00379,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:08875
px03107,mk21,mk21:089,mk21:089:497,mk21:089:497:103,mk21:089:497:103:07513
px04804,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:10382
px01336,mk17,mk17:225,mk17:225:531,mk17:225:531:103,mk17:225:531:103:08808
px11135,mk17,mk17:225,mk17:225:531,mk17:225:531:103,mk17:225:531:103:08808
px12270,mk12,mk12:220,mk12:220:106,mk12:220:106:135,mk12:220:106:135:05041
px02717,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:09386
px09565,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:08408
px09200,mk16,mk16:005,mk16:005:536,mk16:005:536:261,mk16:005:536:261:08254
px08137,mk16,mk16:005,mk16:005:536,mk16:005:536:261,mk16:005:536:261:08254
px08691,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:03535
px11432,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:00460
px08189,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:06451
px01812,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:01959
px08032,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:07951
px07389,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:00156
px01895,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:03832
px11956,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:10078
px10270,mk23,mk23:134,mk23:134:411,mk23:134:411:225,mk23:134:411:225:02258
px09869,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:06660
px08169,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:08950
px06222,mk23,mk23:134,mk23:134:411,mk23:134:411:225,mk23:134:411:225:07359
px07262,mk23,mk23:134,mk23:134:411,mk23:134:411:149,mk23:134:411:149:06275
px01190,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:09910
px05195,mk23,mk23:134,mk23:134:411,mk23:134:411:149,mk23:134:411:149:07330
px09664,mk23,mk23:134,mk23:134:411,mk23:134:411:091,mk23:134:411:091:05249
px10357,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:05891
px06450,mk29,mk29:241,mk29:241:103,mk29:241:103:103,mk29:241:103:103:06776
px03455,mk29,mk29:241,mk29:241:103,mk29:241:103:103,mk29:241:103:103:07095
px09130,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:01272
